customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3356-CHURN,Male,0,Yes,No,2,Yes,Fiber optic,Month-to-month,Mailed check,109.39,219.09,Yes
3357-CHURN,Female,0,No,Yes,25,Yes,DSL,Month-to-month,Electronic check,76.28,1963.79,Yes
3358-CHURN,Male,0,Yes,No,47,No,No,Two year,Mailed check,21.16,979.01,No
3359-CHURN,Female,0,No,No,64,Yes,Fiber optic,One year,Credit card,116.7,7596.36,No
3360-CHURN,Female,0,No,No,14,Yes,No,Month-to-month,Electronic check,30.12,413.35,No
3361-CHURN,Female,0,No,No,12,Yes,DSL,Month-to-month,Electronic check,64.49,764.0,No
3362-CHURN,Male,0,No,No,43,Yes,DSL,Two year,Bank transfer,72.67,3086.48,No
3363-CHURN,Female,1,No,Yes,29,Yes,No,Month-to-month,Bank transfer,31.87,928.55,No
3364-CHURN,Male,0,No,No,52,Yes,DSL,Two year,Mailed check,73.37,3784.36,No
3365-CHURN,Female,0,Yes,No,63,Yes,Fiber optic,One year,Mailed check,112.5,7061.44,No
3366-CHURN,Female,0,Yes,No,40,Yes,No,Two year,Credit card,28.14,1127.07,No
3367-CHURN,Male,0,No,No,60,Yes,Fiber optic,One year,Credit card,117.3,6850.6,No
3368-CHURN,Male,0,No,No,20,Yes,DSL,Month-to-month,Bank transfer,66.96,1352.49,No
3369-CHURN,Male,0,No,No,34,Yes,DSL,One year,Mailed check,69.21,2374.21,No
3370-CHURN,Female,0,No,No,69,Yes,Fiber optic,Two year,Electronic check,106.37,7544.22,No
3371-CHURN,Male,1,No,No,70,Yes,Fiber optic,Two year,Electronic check,116.14,7950.97,No
3372-CHURN,Female,0,No,Yes,13,Yes,DSL,One year,Electronic check,74.16,936.95,No
3373-CHURN,Male,0,No,No,6,Yes,Fiber optic,Month-to-month,Electronic check,110.4,647.82,Yes
3374-CHURN,Female,0,No,No,62,No,Fiber optic,One year,Credit card,90.4,5578.73,No
3375-CHURN,Female,1,No,Yes,10,Yes,No,Month-to-month,Credit card,29.62,291.12,Yes
3376-CHURN,Female,0,No,Yes,31,Yes,DSL,One year,Credit card,70.38,2144.64,No
3377-CHURN,Female,0,No,Yes,3,Yes,Fiber optic,Month-to-month,Bank transfer,100.3,307.57,Yes
3378-CHURN,Male,0,No,No,1,Yes,No,Month-to-month,Bank transfer,30.86,30.53,Yes
3379-CHURN,Male,0,Yes,No,52,Yes,Fiber optic,Two year,Mailed check,102.29,5292.53,No
3380-CHURN,Female,0,Yes,Yes,62,Yes,Fiber optic,Two year,Credit card,114.49,7176.81,No
3381-CHURN,Male,0,No,No,47,Yes,DSL,Two year,Mailed check,75.43,3511.16,No
3382-CHURN,Male,0,No,No,33,Yes,DSL,Month-to-month,Electronic check,71.98,2383.09,No
3383-CHURN,Male,0,Yes,No,62,Yes,Fiber optic,One year,Bank transfer,105.19,6530.73,No
3384-CHURN,Male,0,Yes,Yes,46,Yes,DSL,Two year,Mailed check,63.67,2886.91,No
3385-CHURN,Male,0,No,No,14,Yes,No,Two year,Mailed check,31.14,441.64,No
3386-CHURN,Female,0,No,No,68,Yes,No,Two year,Mailed check,31.92,2214.07,No
3387-CHURN,Male,0,No,No,16,Yes,DSL,One year,Mailed check,74.86,1218.13,No
3388-CHURN,Female,0,No,No,2,No,Fiber optic,One year,Electronic check,97.69,194.15,Yes
3389-CHURN,Male,0,Yes,No,68,No,No,Two year,Electronic check,18.7,1304.63,No
3390-CHURN,Female,0,Yes,No,6,Yes,Fiber optic,Month-to-month,Mailed check,99.3,610.06,Yes
3391-CHURN,Male,0,Yes,Yes,67,Yes,Fiber optic,One year,Electronic check,99.11,6547.47,Yes
3392-CHURN,Female,0,No,Yes,1,Yes,Fiber optic,One year,Electronic check,102.99,100.67,Yes
3393-CHURN,Female,1,Yes,No,5,Yes,DSL,Month-to-month,Credit card,65.12,333.29,Yes
3394-CHURN,Male,0,No,Yes,68,Yes,No,Two year,Credit card,28.84,1989.93,No
3395-CHURN,Female,0,No,Yes,54,Yes,Fiber optic,Two year,Electronic check,111.98,5978.34,No
3396-CHURN,Female,0,No,No,64,Yes,DSL,Two year,Electronic check,65.69,4154.94,No
3397-CHURN,Female,0,No,Yes,69,No,DSL,One year,Bank transfer,63.39,4327.24,No
3398-CHURN,Female,0,Yes,No,5,Yes,No,One year,Credit card,29.76,152.03,No
3399-CHURN,Male,0,No,No,68,Yes,Fiber optic,One year,Mailed check,113.5,7597.71,No
3400-CHURN,Female,1,Yes,No,25,No,DSL,Two year,Mailed check,55.39,1397.3,No
3401-CHURN,Male,0,Yes,Yes,10,Yes,DSL,Month-to-month,Electronic check,63.35,646.21,Yes
3402-CHURN,Male,1,Yes,Yes,28,No,DSL,Month-to-month,Bank transfer,54.34,1511.24,No
3403-CHURN,Female,0,Yes,Yes,54,Yes,No,One year,Mailed check,32.83,1726.18,No
3404-CHURN,Male,0,No,Yes,60,Yes,Fiber optic,Two year,Electronic check,108.76,6626.95,No
3405-CHURN,Female,0,No,Yes,32,Yes,Fiber optic,Month-to-month,Mailed check,110.14,3422.95,No
3406-CHURN,Female,0,Yes,No,12,Yes,No,One year,Mailed check,32.84,401.9,No
3407-CHURN,Female,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Credit card,113.52,112.57,Yes
3408-CHURN,Female,0,No,No,43,Yes,Fiber optic,Month-to-month,Bank transfer,100.25,4388.69,No
3409-CHURN,Male,0,No,No,21,Yes,No,One year,Bank transfer,30.11,634.03,No
3410-CHURN,Male,1,Yes,No,69,Yes,DSL,Two year,Electronic check,75.32,5153.18,No
3411-CHURN,Male,0,No,No,3,Yes,No,One year,Electronic check,31.32,96.21,No
3412-CHURN,Male,0,No,Yes,48,Yes,DSL,One year,Credit card,66.24,3230.46,No
3413-CHURN,Male,1,No,No,61,No,Fiber optic,Two year,Mailed check,104.11,6190.94,No
3414-CHURN,Male,0,Yes,No,2,Yes,DSL,Month-to-month,Bank transfer,71.38,146.45,Yes
3415-CHURN,Female,0,No,Yes,20,Yes,No,Month-to-month,Bank transfer,31.94,637.54,No
3416-CHURN,Female,0,No,No,4,Yes,Fiber optic,Month-to-month,Credit card,110.53,432.81,Yes
3417-CHURN,Male,0,No,No,47,Yes,DSL,One year,Electronic check,69.94,3340.67,No
3418-CHURN,Female,0,No,Yes,58,No,DSL,Two year,Bank transfer,63.93,3711.86,No
3419-CHURN,Male,0,No,No,49,Yes,Fiber optic,Two year,Mailed check,115.31,5708.75,No
3420-CHURN,Male,0,Yes,No,60,No,Fiber optic,One year,Electronic check,97.31,5906.57,No
3421-CHURN,Female,0,No,No,61,No,Fiber optic,Two year,Credit card,88.6,5306.41,No
3422-CHURN,Female,0,No,No,34,Yes,No,One year,Credit card,30.97,1082.73,No
3423-CHURN,Female,0,No,No,2,Yes,No,Month-to-month,Electronic check,28.45,55.55,No
3424-CHURN,Male,0,Yes,No,38,Yes,Fiber optic,Two year,Bank transfer,104.49,3995.82,No
3425-CHURN,Female,0,Yes,Yes,64,Yes,Fiber optic,Two year,Electronic check,109.0,6827.97,No
3426-CHURN,Female,0,No,No,16,Yes,DSL,One year,Bank transfer,68.18,1115.58,No
3427-CHURN,Female,0,No,No,13,No,No,One year,Bank transfer,19.4,247.26,No
3428-CHURN,Female,0,Yes,Yes,35,Yes,DSL,Two year,Bank transfer,63.3,2207.66,No
3429-CHURN,Female,0,No,No,42,Yes,Fiber optic,Month-to-month,Electronic check,103.39,4234.74,Yes
3430-CHURN,Female,1,Yes,No,5,Yes,Fiber optic,Month-to-month,Bank transfer,105.7,526.85,Yes
3431-CHURN,Female,0,No,Yes,10,Yes,No,Month-to-month,Electronic check,29.45,285.74,No
3432-CHURN,Female,0,No,No,59,Yes,Fiber optic,One year,Bank transfer,110.57,6501.5,No
3433-CHURN,Female,0,Yes,Yes,4,Yes,No,One year,Electronic check,31.33,126.73,No
3434-CHURN,Male,0,No,No,9,Yes,DSL,Month-to-month,Bank transfer,74.7,659.51,Yes
3435-CHURN,Female,0,No,No,37,Yes,Fiber optic,Two year,Credit card,101.72,3775.61,No
3436-CHURN,Male,0,Yes,Yes,12,Yes,DSL,One year,Electronic check,72.28,866.03,No
3437-CHURN,Male,0,No,No,67,No,Fiber optic,Two year,Bank transfer,96.6,6408.12,No
3438-CHURN,Female,1,Yes,No,60,Yes,Fiber optic,Two year,Mailed check,104.46,6331.83,No
3439-CHURN,Female,0,No,No,33,Yes,Fiber optic,Two year,Credit card,107.66,3658.33,No
3440-CHURN,Female,0,Yes,Yes,8,Yes,DSL,Two year,Bank transfer,70.22,576.52,Yes
3441-CHURN,Male,0,Yes,Yes,8,No,Fiber optic,Month-to-month,Electronic check,100.79,829.06,Yes
3442-CHURN,Female,0,Yes,No,69,Yes,DSL,Two year,Electronic check,71.39,4784.11,No
3443-CHURN,Male,1,Yes,No,18,Yes,DSL,Two year,Credit card,72.47,1285.39,No
3444-CHURN,Female,1,No,No,1,Yes,DSL,Month-to-month,Credit card,77.71,79.68,No
3445-CHURN,Female,0,Yes,No,5,No,DSL,Month-to-month,Bank transfer,65.16,316.97,Yes
3446-CHURN,Female,1,Yes,No,65,Yes,DSL,Two year,Mailed check,67.38,4344.17,No
3447-CHURN,Female,0,No,Yes,60,Yes,DSL,Two year,Mailed check,71.0,4298.9,No
3448-CHURN,Female,1,No,Yes,41,Yes,DSL,Two year,Mailed check,66.44,2802.98,No
3449-CHURN,Female,0,No,No,7,Yes,Fiber optic,Month-to-month,Electronic check,108.38,748.45,Yes
3450-CHURN,Male,0,No,No,68,Yes,Fiber optic,Two year,Credit card,112.24,7753.3,No
3451-CHURN,Male,0,No,No,1,Yes,No,Month-to-month,Electronic check,28.33,28.6,No
3452-CHURN,Female,0,Yes,No,2,Yes,Fiber optic,Month-to-month,Bank transfer,100.75,202.87,No
3453-CHURN,Female,0,Yes,No,71,Yes,DSL,Two year,Mailed check,63.11,4546.12,No
3454-CHURN,Male,0,No,No,8,Yes,Fiber optic,One year,Bank transfer,105.57,832.09,No
3455-CHURN,Female,0,Yes,Yes,65,Yes,DSL,Two year,Electronic check,74.51,4796.27,No
3456-CHURN,Male,0,Yes,No,60,Yes,Fiber optic,Two year,Mailed check,106.99,6442.69,No
3457-CHURN,Female,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Mailed check,109.42,109.02,Yes
3458-CHURN,Female,1,Yes,No,66,Yes,Fiber optic,Two year,Electronic check,109.8,7343.32,No
3459-CHURN,Female,0,No,No,4,Yes,Fiber optic,Month-to-month,Credit card,99.79,406.36,Yes
3460-CHURN,Female,1,No,No,9,Yes,No,Month-to-month,Credit card,28.87,260.27,No
3461-CHURN,Male,0,No,No,22,Yes,DSL,One year,Mailed check,76.73,1677.32,No
3462-CHURN,Male,0,No,Yes,30,Yes,No,Two year,Mailed check,30.29,931.15,No
3463-CHURN,Female,0,Yes,No,9,Yes,Fiber optic,Month-to-month,Bank transfer,106.37,971.68,Yes
3464-CHURN,Female,0,Yes,No,28,Yes,No,Month-to-month,Bank transfer,31.75,898.24,No
3465-CHURN,Male,0,No,Yes,5,Yes,Fiber optic,Month-to-month,Credit card,98.9,481.37,Yes
3466-CHURN,Female,0,Yes,Yes,8,Yes,Fiber optic,Month-to-month,Mailed check,114.82,920.09,Yes
3467-CHURN,Male,0,Yes,No,52,Yes,Fiber optic,One year,Bank transfer,111.41,5661.75,No
3468-CHURN,Female,0,No,Yes,11,Yes,No,Month-to-month,Electronic check,28.72,318.96,No
3469-CHURN,Female,0,No,No,13,Yes,Fiber optic,One year,Bank transfer,99.3,1275.38,No
3470-CHURN,Male,0,Yes,No,26,Yes,Fiber optic,Two year,Mailed check,98.06,2586.04,No
3471-CHURN,Male,0,No,No,67,Yes,Fiber optic,One year,Bank transfer,103.88,7076.12,No
3472-CHURN,Female,0,No,No,1,Yes,Fiber optic,One year,Mailed check,104.5,103.25,Yes
3473-CHURN,Female,0,Yes,No,10,Yes,No,Month-to-month,Electronic check,28.88,297.05,No
3474-CHURN,Female,0,No,No,62,Yes,DSL,Two year,Mailed check,67.31,4177.4,No
3475-CHURN,Female,0,Yes,No,7,Yes,DSL,Month-to-month,Credit card,71.43,491.55,Yes
3476-CHURN,Female,0,No,No,15,Yes,Fiber optic,One year,Bank transfer,100.26,1528.73,Yes
3477-CHURN,Female,0,No,Yes,30,Yes,Fiber optic,One year,Bank transfer,102.02,3108.48,No
3478-CHURN,Female,0,No,Yes,7,Yes,DSL,One year,Bank transfer,71.43,497.43,No
3479-CHURN,Male,0,Yes,Yes,6,Yes,Fiber optic,Month-to-month,Bank transfer,112.09,678.94,No
3480-CHURN,Male,0,Yes,No,51,Yes,Fiber optic,One year,Electronic check,116.63,5777.44,No
3481-CHURN,Male,0,Yes,No,2,Yes,DSL,Month-to-month,Electronic check,70.66,139.55,Yes
3482-CHURN,Female,0,No,No,6,Yes,Fiber optic,One year,Mailed check,100.26,615.33,No
3483-CHURN,Male,0,Yes,No,11,Yes,No,Two year,Electronic check,30.96,335.09,No
3484-CHURN,Female,0,Yes,No,42,Yes,Fiber optic,Two year,Mailed check,117.91,5072.73,No
3485-CHURN,Female,0,Yes,No,66,Yes,Fiber optic,One year,Bank transfer,115.66,7670.14,No
3486-CHURN,Female,0,Yes,No,68,Yes,DSL,Two year,Electronic check,74.7,5202.4,No
3487-CHURN,Male,0,Yes,No,6,Yes,No,Two year,Electronic check,31.67,185.81,No
3488-CHURN,Male,1,No,No,23,Yes,Fiber optic,One year,Credit card,113.11,2595.9,No
3489-CHURN,Male,0,Yes,Yes,2,Yes,Fiber optic,Month-to-month,Credit card,99.81,197.18,No
3490-CHURN,Male,0,Yes,No,8,No,DSL,Month-to-month,Mailed check,60.8,497.69,Yes
3491-CHURN,Male,0,No,No,39,Yes,Fiber optic,One year,Bank transfer,111.79,4318.36,No
3492-CHURN,Female,0,No,No,61,Yes,Fiber optic,Two year,Electronic check,99.45,6098.65,No
3493-CHURN,Female,0,Yes,Yes,62,Yes,No,Two year,Electronic check,32.57,2059.04,No
3494-CHURN,Female,0,Yes,No,69,No,DSL,One year,Credit card,54.92,3727.87,No
3495-CHURN,Female,0,No,No,32,Yes,DSL,Two year,Credit card,64.32,2002.14,No
3496-CHURN,Male,0,Yes,No,41,Yes,DSL,Two year,Mailed check,64.85,2657.92,No
3497-CHURN,Female,0,No,Yes,19,Yes,Fiber optic,One year,Electronic check,106.46,2045.03,Yes
3498-CHURN,Female,1,Yes,No,11,Yes,DSL,Month-to-month,Bank transfer,71.15,792.95,Yes
3499-CHURN,Male,0,Yes,No,20,Yes,No,Month-to-month,Bank transfer,28.47,566.57,No
3500-CHURN,Female,1,Yes,Yes,69,Yes,DSL,One year,Credit card,74.79,5030.04,No
3501-CHURN,Male,1,No,No,61,Yes,Fiber optic,Two year,Bank transfer,102.0,6185.84,No
3502-CHURN,Female,0,No,Yes,2,Yes,Fiber optic,Month-to-month,Electronic check,109.21,213.47,Yes
3503-CHURN,Female,0,Yes,No,27,Yes,Fiber optic,Two year,Electronic check,107.82,2836.42,Yes
3504-CHURN,Male,0,No,No,10,Yes,No,One year,Electronic check,32.53,321.46,No
3505-CHURN,Female,0,Yes,No,20,Yes,Fiber optic,Month-to-month,Electronic check,115.87,2355.95,Yes
3506-CHURN,Female,0,Yes,No,47,Yes,DSL,Month-to-month,Electronic check,66.58,3179.64,No
3507-CHURN,Female,0,No,No,4,Yes,DSL,Month-to-month,Mailed check,71.08,286.16,No
3508-CHURN,Male,0,Yes,Yes,63,Yes,No,Two year,Electronic check,32.93,2115.2,No
3509-CHURN,Female,0,No,No,63,Yes,No,Two year,Credit card,29.66,1868.67,No
3510-CHURN,Male,0,No,Yes,11,Yes,DSL,Month-to-month,Mailed check,64.11,694.35,No
3511-CHURN,Male,0,No,No,5,Yes,Fiber optic,Month-to-month,Credit card,112.36,564.16,Yes
3512-CHURN,Male,0,No,Yes,28,Yes,Fiber optic,Month-to-month,Electronic check,108.06,3102.52,Yes
3513-CHURN,Female,0,Yes,Yes,56,Yes,Fiber optic,One year,Credit card,116.79,6358.21,No
3514-CHURN,Female,0,Yes,No,6,No,No,Month-to-month,Mailed check,20.88,128.77,Yes
3515-CHURN,Female,0,Yes,No,47,No,DSL,Two year,Electronic check,60.67,2893.29,No
3516-CHURN,Female,0,Yes,No,3,Yes,Fiber optic,Month-to-month,Mailed check,116.3,352.8,Yes
3517-CHURN,Male,0,No,No,10,Yes,Fiber optic,Month-to-month,Electronic check,105.61,1063.31,Yes
3518-CHURN,Male,0,Yes,No,69,Yes,Fiber optic,Two year,Electronic check,109.95,7476.27,Yes
3519-CHURN,Male,0,No,No,8,Yes,Fiber optic,Month-to-month,Bank transfer,114.91,940.56,Yes
3520-CHURN,Male,0,Yes,Yes,63,Yes,Fiber optic,Two year,Mailed check,109.95,7122.79,No
3521-CHURN,Male,0,No,No,13,Yes,DSL,Month-to-month,Credit card,67.47,899.43,No
3522-CHURN,Male,1,No,No,29,Yes,Fiber optic,Month-to-month,Credit card,109.17,3091.62,No
3523-CHURN,Male,0,No,No,70,Yes,Fiber optic,One year,Bank transfer,106.64,7570.73,No
3524-CHURN,Male,0,Yes,No,25,Yes,DSL,One year,Credit card,77.77,1950.86,No
3525-CHURN,Male,0,No,No,51,Yes,DSL,One year,Electronic check,63.76,3308.02,No
3526-CHURN,Male,0,Yes,No,64,Yes,Fiber optic,Two year,Electronic check,113.36,7190.74,No
3527-CHURN,Female,0,Yes,Yes,2,Yes,DSL,Month-to-month,Electronic check,63.36,130.19,Yes
3528-CHURN,Female,0,Yes,Yes,65,No,Fiber optic,Two year,Electronic check,100.08,6432.06,No
3529-CHURN,Female,1,No,Yes,6,Yes,No,One year,Bank transfer,30.15,183.48,No
3530-CHURN,Male,0,Yes,Yes,43,Yes,DSL,One year,Credit card,76.66,3297.13,No
3531-CHURN,Male,0,No,No,60,No,Fiber optic,Two year,Electronic check,98.79,5968.97,No
3532-CHURN,Female,0,No,Yes,67,Yes,Fiber optic,Two year,Mailed check,114.55,7497.87,No
3533-CHURN,Male,0,Yes,No,40,Yes,Fiber optic,Two year,Electronic check,111.44,4487.24,No
3534-CHURN,Male,0,No,No,35,Yes,DSL,One year,Mailed check,69.71,2449.15,No
3535-CHURN,Male,0,No,Yes,62,Yes,No,One year,Electronic check,29.69,1864.96,No
3536-CHURN,Male,0,Yes,No,10,Yes,Fiber optic,Month-to-month,Mailed check,100.34,990.62,Yes
3537-CHURN,Male,0,No,No,65,Yes,DSL,Two year,Electronic check,63.2,4189.9,No
3538-CHURN,Male,1,Yes,Yes,9,Yes,Fiber optic,Month-to-month,Credit card,98.03,905.84,No
3539-CHURN,Female,0,No,No,1,No,Fiber optic,Month-to-month,Electronic check,92.52,94.64,Yes
3540-CHURN,Male,0,Yes,Yes,66,Yes,No,Two year,Electronic check,30.8,2019.55,No
3541-CHURN,Male,0,Yes,Yes,9,No,No,Month-to-month,Credit card,22.88,209.16,No
3542-CHURN,Female,0,No,No,62,Yes,DSL,Month-to-month,Bank transfer,73.58,4525.02,No
3543-CHURN,Male,1,Yes,No,9,No,Fiber optic,Month-to-month,Bank transfer,89.41,822.22,Yes
3544-CHURN,Male,0,Yes,Yes,60,Yes,No,Two year,Credit card,31.23,1859.79,No
3545-CHURN,Female,0,Yes,Yes,65,Yes,Fiber optic,Two year,Mailed check,107.71,6869.27,No
3546-CHURN,Male,0,Yes,No,38,Yes,Fiber optic,Two year,Electronic check,110.72,4204.6,No
3547-CHURN,Male,0,No,No,66,Yes,Fiber optic,Two year,Mailed check,110.46,7130.74,No
3548-CHURN,Male,0,No,Yes,4,Yes,Fiber optic,Month-to-month,Bank transfer,100.88,405.62,No
3549-CHURN,Male,1,No,No,53,Yes,Fiber optic,One year,Mailed check,116.39,6197.01,No
3550-CHURN,Female,0,No,No,56,Yes,No,Two year,Mailed check,30.77,1722.17,No
3551-CHURN,Female,0,Yes,Yes,60,Yes,DSL,Two year,Credit card,73.51,4438.05,No
3552-CHURN,Male,0,Yes,No,10,Yes,Fiber optic,Month-to-month,Electronic check,105.74,1087.56,Yes
3553-CHURN,Female,0,No,No,45,Yes,No,Two year,Electronic check,28.61,1278.43,No
3554-CHURN,Female,0,No,No,5,Yes,DSL,Month-to-month,Mailed check,73.36,365.1,Yes
3555-CHURN,Male,0,Yes,No,3,Yes,Fiber optic,One year,Electronic check,116.85,345.8,Yes
3556-CHURN,Female,1,Yes,No,57,Yes,Fiber optic,Two year,Mailed check,109.62,6130.04,No
3557-CHURN,Male,1,No,Yes,72,Yes,Fiber optic,Two year,Mailed check,101.97,7248.97,No
3558-CHURN,Male,0,No,Yes,62,Yes,DSL,Two year,Credit card,72.35,4408.36,No
3559-CHURN,Male,0,No,No,11,Yes,DSL,Month-to-month,Mailed check,69.43,760.64,No
3560-CHURN,Male,0,Yes,No,11,Yes,Fiber optic,Month-to-month,Mailed check,105.98,1147.13,Yes
3561-CHURN,Male,1,No,No,10,Yes,Fiber optic,One year,Electronic check,116.27,1163.91,Yes
3562-CHURN,Female,1,Yes,No,1,Yes,Fiber optic,Two year,Electronic check,112.74,111.29,Yes
3563-CHURN,Male,0,Yes,No,7,Yes,DSL,Month-to-month,Electronic check,70.63,492.18,Yes
3564-CHURN,Male,0,No,No,69,Yes,Fiber optic,Two year,Electronic check,106.35,7174.92,No
3565-CHURN,Male,0,Yes,No,51,Yes,No,Two year,Credit card,29.21,1459.67,No
3566-CHURN,Female,0,Yes,No,4,Yes,Fiber optic,Month-to-month,Electronic check,104.87,422.35,Yes
3567-CHURN,Female,0,No,Yes,25,Yes,Fiber optic,Month-to-month,Credit card,108.81,2730.91,No
3568-CHURN,Female,0,No,No,49,Yes,DSL,Two year,Credit card,63.73,3061.17,No
3569-CHURN,Female,0,No,No,24,Yes,Fiber optic,Month-to-month,Bank transfer,105.15,2492.53,Yes
3570-CHURN,Female,0,Yes,No,70,Yes,Fiber optic,Two year,Credit card,107.88,7425.4,No
3571-CHURN,Male,1,Yes,No,31,Yes,Fiber optic,One year,Credit card,110.17,3476.22,No
3572-CHURN,Female,0,No,Yes,72,Yes,Fiber optic,Two year,Bank transfer,112.86,8060.01,No
3573-CHURN,Female,0,No,No,18,Yes,Fiber optic,One year,Mailed check,98.28,1759.06,No
3574-CHURN,Female,0,No,No,6,Yes,DSL,Month-to-month,Credit card,67.42,408.52,No
3575-CHURN,Female,0,Yes,No,68,Yes,DSL,One year,Credit card,66.91,4502.26,No
3576-CHURN,Male,0,Yes,No,2,Yes,Fiber optic,Month-to-month,Electronic check,108.43,215.27,Yes
3577-CHURN,Male,0,No,Yes,11,Yes,Fiber optic,Month-to-month,Mailed check,107.32,1201.62,Yes
3578-CHURN,Male,0,No,No,70,Yes,Fiber optic,Two year,Mailed check,99.6,7095.21,No
3579-CHURN,Female,0,Yes,No,12,Yes,Fiber optic,One year,Mailed check,113.23,1367.29,No
3580-CHURN,Male,0,Yes,No,65,Yes,DSL,Month-to-month,Mailed check,73.31,4782.01,No
3581-CHURN,Male,0,No,No,53,Yes,No,Two year,Mailed check,32.11,1669.26,No
3582-CHURN,Female,0,Yes,No,70,Yes,Fiber optic,Two year,Electronic check,100.22,7004.11,No
3583-CHURN,Male,0,Yes,Yes,36,No,Fiber optic,Two year,Bank transfer,98.12,3484.5,No
3584-CHURN,Female,0,Yes,No,16,Yes,Fiber optic,One year,Mailed check,110.07,1785.4,No
3585-CHURN,Male,0,No,Yes,8,Yes,No,Month-to-month,Credit card,28.24,227.65,No
3586-CHURN,Male,0,Yes,No,13,Yes,No,One year,Bank transfer,32.8,423.27,No
3587-CHURN,Male,0,No,Yes,35,Yes,Fiber optic,One year,Electronic check,113.89,3994.54,No
3588-CHURN,Female,1,Yes,Yes,4,No,Fiber optic,Month-to-month,Mailed check,92.87,369.72,Yes
3589-CHURN,Male,0,No,No,1,Yes,No,Month-to-month,Bank transfer,31.14,30.48,Yes
3590-CHURN,Male,0,Yes,No,9,Yes,Fiber optic,Month-to-month,Electronic check,100.87,923.12,Yes
3591-CHURN,Female,0,No,No,62,No,No,One year,Mailed check,22.37,1420.08,No
3592-CHURN,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Credit card,99.97,102.55,Yes
3593-CHURN,Female,0,No,No,1,Yes,DSL,One year,Electronic check,76.56,77.89,No
3594-CHURN,Female,0,No,No,69,No,No,One year,Electronic check,22.14,1557.14,No
3595-CHURN,Male,0,No,No,2,Yes,Fiber optic,Month-to-month,Mailed check,107.56,209.39,Yes
3596-CHURN,Female,1,No,No,64,Yes,Fiber optic,One year,Bank transfer,111.05,7227.41,No
3597-CHURN,Male,0,No,No,10,Yes,No,Month-to-month,Electronic check,29.23,288.85,No
3598-CHURN,Female,0,No,No,62,Yes,No,Two year,Electronic check,29.92,1814.73,No
3599-CHURN,Male,1,Yes,No,47,Yes,DSL,Two year,Electronic check,66.26,3118.31,No
3600-CHURN,Female,0,No,Yes,44,Yes,Fiber optic,Month-to-month,Bank transfer,108.55,4796.37,Yes
3601-CHURN,Male,0,Yes,No,12,Yes,Fiber optic,Month-to-month,Credit card,104.37,1251.3,Yes
3602-CHURN,Female,0,Yes,Yes,65,Yes,Fiber optic,Two year,Credit card,105.03,6889.53,No
3603-CHURN,Male,0,Yes,No,3,Yes,DSL,Month-to-month,Bank transfer,69.64,211.61,Yes
3604-CHURN,Male,0,Yes,Yes,8,Yes,DSL,Month-to-month,Mailed check,76.09,595.47,No
3605-CHURN,Male,0,No,No,60,Yes,DSL,One year,Electronic check,71.23,4303.78,No
3606-CHURN,Male,0,No,Yes,17,Yes,DSL,Month-to-month,Credit card,75.1,1242.57,No
3607-CHURN,Female,0,No,No,3,Yes,DSL,Month-to-month,Mailed check,75.73,226.49,Yes
3608-CHURN,Male,0,No,No,20,Yes,Fiber optic,One year,Bank transfer,102.91,2008.81,No
3609-CHURN,Female,0,No,No,7,Yes,Fiber optic,Month-to-month,Mailed check,113.55,792.45,No
3610-CHURN,Female,0,No,No,2,No,DSL,Month-to-month,Electronic check,62.73,123.02,Yes
3611-CHURN,Female,1,Yes,No,31,Yes,Fiber optic,One year,Mailed check,108.15,3399.81,No
3612-CHURN,Male,0,No,No,12,Yes,Fiber optic,Two year,Credit card,99.77,1225.94,No
3613-CHURN,Male,0,No,No,24,Yes,Fiber optic,Two year,Mailed check,109.45,2574.72,No
3614-CHURN,Female,0,No,No,50,Yes,DSL,One year,Bank transfer,65.33,3312.88,No
3615-CHURN,Male,0,No,No,2,Yes,DSL,Month-to-month,Electronic check,75.24,147.29,Yes
3616-CHURN,Male,0,No,No,2,Yes,Fiber optic,Month-to-month,Credit card,116.69,232.45,Yes
3617-CHURN,Female,0,Yes,No,5,Yes,Fiber optic,One year,Credit card,107.56,541.85,No
3618-CHURN,Female,1,Yes,No,68,Yes,DSL,One year,Mailed check,69.61,4744.19,No
3619-CHURN,Female,1,No,Yes,7,Yes,DSL,Month-to-month,Mailed check,70.33,479.23,Yes
3620-CHURN,Male,1,No,No,63,Yes,Fiber optic,Two year,Electronic check,99.34,6206.84,No
3621-CHURN,Female,1,No,No,66,Yes,Fiber optic,Two year,Electronic check,102.74,6768.7,No
3622-CHURN,Male,0,Yes,No,10,Yes,No,Month-to-month,Bank transfer,32.7,324.87,No
3623-CHURN,Male,0,Yes,No,6,Yes,No,Month-to-month,Bank transfer,29.73,180.15,No
3624-CHURN,Female,1,No,No,58,Yes,DSL,Two year,Mailed check,71.87,4265.55,No
3625-CHURN,Male,0,Yes,No,2,Yes,Fiber optic,Month-to-month,Mailed check,110.98,224.19,Yes
3626-CHURN,Male,1,No,Yes,67,Yes,DSL,Month-to-month,Mailed check,76.16,5130.26,No
